"","ID","Worried","Restless","Irritable","Sad","Tired"
"62",62,0.155663107224441,0.186633350906422,0.41411826193989,0.143884573114224,0.586756387578033
"63",63,NA,NA,NA,NA,NA
"64",64,0.25139400775699,0.201025143872058,0.298853546584778,0.309381370326799,0.219479779963031
"65",65,0.109491412193818,0.0746485100517654,0.0881774207102855,0.174025668484222,0.068431522762619
"66",66,NA,NA,NA,NA,NA
"67",67,NA,NA,NA,NA,NA
"68",68,NA,NA,NA,NA,NA
"69",69,NA,NA,NA,NA,NA
"70",70,NA,NA,NA,NA,NA
"71",71,NA,NA,NA,NA,NA
"72",72,NA,NA,NA,NA,NA
"73",73,0.360239795687308,0.332136218324525,0.332847880179306,0.331923830072212,0.353709063282678
"74",74,0.211603630793932,0.0956815422574153,0.269444935382004,0.182031801963331,0.192012691545864
"75",75,NA,NA,NA,NA,NA
"76",76,0.132851193878995,0.014098984070753,7.31274365128029e-14,0.120084637177191,0.1948234922118
"77",77,NA,NA,NA,NA,NA
"78",78,NA,NA,NA,NA,NA
"79",79,2.32332459963376e-06,2.18102549021389e-05,0.0124162623746529,0.00553081985199805,0.0163118213072389
"80",80,NA,NA,NA,NA,NA
"81",81,0.0431629513409844,0.0450624349169184,0.000696210217459598,0.0553684772697055,0.0435372068563473
"82",82,0.306742166666136,0.232153736724524,0.391475244692979,0.452492374202734,0.263288925460072
"83",83,0.0137057047134577,0.0205600085869745,0.12335139720962,0.117867174059181,0.16446986403397
"84",84,NA,NA,NA,NA,NA
"85",85,NA,NA,NA,NA,NA
"86",86,NA,NA,NA,NA,NA
"87",87,NA,NA,NA,NA,NA
"88",88,0.229970185519971,0.152316099095847,0.270227719809385,0.226181600303189,0.344489046508309
"89",89,0.114371232823286,0.124576298310229,0.191415742334651,0.0912078331347097,0.141155070832978
"90",90,0.427083207885676,0.400452954176821,0.27346187596675,0.278019060675284,0.189686060306684
"91",91,0.0835594039677556,0.149531989101915,0.081788543199707,0.153083396645872,0.0880553121918402
"92",92,NA,NA,NA,NA,NA
"93",93,NA,NA,NA,NA,NA
"94",94,0.304321370130399,0.322516416283879,0.330360996457677,0.285995017579041,0.407993419104011
"95",95,0.276769278216522,0.307412486857614,0.279035572174816,0.209236589252506,0.238043922970879
"96",96,NA,NA,NA,NA,NA
"97",97,NA,NA,NA,NA,NA
"98",98,0.0401269217546446,0.154635860653418,0.146258870398449,0.117465518896968,0.121821802625421
"99",99,NA,NA,NA,NA,NA
"100",100,NA,NA,NA,NA,NA
"101",101,NA,NA,NA,NA,NA
"102",102,NA,NA,NA,NA,NA
"103",103,0.121328066324602,0.137529646335474,0.171328727975314,0.151413501105954,0.176297732623603
"104",104,NA,NA,NA,NA,NA
"105",105,NA,NA,NA,NA,NA
"106",106,0.158957991671263,0.20388657809538,0.16632305322291,1.7442410803069e-06,0.312257414063744
"107",107,NA,NA,NA,NA,NA
"108",108,0.134780557748889,0.129629376236398,0.106386699575757,0.140661472804868,0.168894940738415
"109",109,NA,NA,NA,NA,NA
"110",110,0.159206588305037,0.183785820600912,0.233293948764368,0.213585588624067,0.229835630664156
"111",111,NA,NA,NA,NA,NA
"112",112,NA,NA,NA,NA,NA
"113",113,0.206366617934709,0.130852213224795,0.152023943771146,0.112564171250922,0.160132598160285
"114",114,NA,NA,NA,NA,NA
"115",115,NA,NA,NA,NA,NA
"116",116,0.360426679958719,0.271748163128623,0.246037174018377,0.213913797460676,0.245923981255326
"117",117,NA,NA,NA,NA,NA
"118",118,NA,NA,NA,NA,NA
"119",119,NA,NA,NA,NA,NA
"120",120,NA,NA,NA,NA,NA
"121",121,0.196641894362159,0.0935018442556007,0.194224186112746,0.177488206797049,0.284915672958615
"122",122,0.354873295664023,0.30539049569283,0.190854224533883,0.236488435209404,0.302012029853807
"123",123,NA,NA,NA,NA,NA
"124",124,NA,NA,NA,NA,NA
"125",125,0.100371641598181,0.13296966577723,0.192009142316713,0.097218169275582,0.115656034531111
"126",126,NA,NA,NA,NA,NA
"127",127,NA,NA,NA,NA,NA
"128",128,NA,NA,NA,NA,NA
"129",129,NA,NA,NA,NA,NA
"130",130,0.573394320234805,0.62428779662846,0.636497458381672,0.577515108376669,0.473534562151494
"131",131,NA,NA,NA,NA,NA
"132",132,NA,NA,NA,NA,NA
"133",133,NA,NA,NA,NA,NA
"134",134,NA,NA,NA,NA,NA
"135",135,NA,NA,NA,NA,NA
"136",136,NA,NA,NA,NA,NA
"137",137,NA,NA,NA,NA,NA
"138",138,NA,NA,NA,NA,NA
"139",139,0.133600350918334,0.105029728001321,0.137221466400428,0.127233742976195,0.21464205928889
"140",140,0.222532308735111,0.154297332911811,0.188466473977315,0.130471134215835,0.339871584732248
