"","ID","Energetic","Enthusiastic","Content","Irritable","Restless","Anxious","Angry","Guilty","Worried","Hopeless","Depressed","Fatigue","Positive"
"11",14,0.160092676566962,0.209308636813603,0.160271075840549,0.165979924016615,0.0728815080988036,0.171086873540616,0.241235270374508,0.113523091760152,0.143680509475938,0.130609762781554,0.139618066062894,0.152632583920656,0.154809721622467
"12",19,0.132217739085366,0.190922039422338,0.151148228369186,0.221391640301157,0.192119174953701,0.161703243357615,0.0963745804037183,0.225243383228515,0.216076508004419,0.175829780997547,0.153840982217558,0.262022070527988,0.118438443302493
"13",21,0.123429414392626,0.10283134298785,0.0716480661527727,0.125700662776397,0.107884921944908,0.118742719993637,0.18554794331712,0.123326262305801,0.0951479650231734,0.0960618769105198,0.122942279444974,0.120905055054029,0.0718689723423088
"14",23,0.160403392081272,0.113296763520277,0.126947797543994,0.12155839709518,0.133165845822619,0.0513120271978176,0.0424056717077092,0.0941466541227587,0.0872797585441327,0.10992837692131,0.0848778387682999,0.237876154497456,0.106094821308599
"15",25,0.150811367654961,0.147664145469783,0.151614615737334,0.164020340795715,0.205108950163785,0.157425842093927,0.116605216238055,0.168915738378843,0.144152609574925,0.131360761818763,0.137475310425756,0.211385660726739,0.154214795723549
"16",33,0.211694752296764,0.208819580903756,0.230240896206813,0.204239398964984,0.204474089102662,0.0584182663331107,0.123138465545099,0.0724237625517044,0.206213241286645,0.0743165394467602,0.172039421568907,0.192750696691308,0.166532157227323
"17",37,0.208328111113291,0.172091265856963,0.212346381189267,0.185254084939239,0.24410777875562,0.292824387565424,0.205399593365229,0.234246036006883,0.190245521402004,0.231762831304415,0.272129303282359,0.37596053036651,0.146263576745012
"18",40,0.261480018259426,0.179511102859498,0.259480518065662,0.271403944829684,0.292050151733806,0.281697810454871,0.271471714730808,0.376503128954667,0.140587706509544,0.38264270259561,0.294831251204174,0.190909037046302,0.246622263017046
"19",48,0.131961406127119,0.140440070819869,0.0822701467035754,0.126028611538688,0.128355788363963,0.0586217780384697,0.0887846990945225,0.0782597793315754,0.081363722726207,0.0686709439941214,0.0714838698197588,0.181861249900807,0.0908599788325941
"20",68,0.127109121457941,0.133379021583826,0.141929519968207,0.0527831692340768,0.11003620023866,0.192098181368642,0.0653465346635285,0.0542199573736708,0.226066496167284,0.189120323255996,0.231054564263424,0.182123570780644,0.179946989195429
"21",72,0.0864559542154146,0.0658344371488108,0.0695851088238895,0.168975339371876,0.0998256506656768,0.220047101368628,0.170766068243527,0.103214058249029,0.192599622623751,0.104690775558774,0.0793257787998986,0.120131496896305,0.111091381534481
"22",74,0.13499152259949,0.123801613135585,0.123337689611981,0.0661254659094499,0.0442977730040527,0.0685388507539561,0.0561332290869454,0.0820638357196177,0.282307991385708,0.0758268398264188,0.127553106976413,0.158386921017285,0.149507763104085
"23",75,0.180744909241863,0.19236983732013,0.19767262862396,0.198869671679443,0.185412672999005,0.18106862970599,0.19164379317709,0.166847711207224,0.0976668478528651,0.154847654356488,0.157291674914388,0.206341837788334,0.166426318101368
"24",100,0.137321600351787,0.114966937544807,0.160767580341323,0.135417801760931,0.102262924062889,0.154441884242774,0.0832383292660473,0.132355493590878,0.149002927642618,0.0929929260166159,0.107267230371985,0.204002390121464,0.103793201019443
"25",111,0.123595703924689,0.0979640732850211,0.122510635495661,0.203875507723852,0.179952096296384,0.263434242992396,0.187395156638461,0.208409071478893,0.109824270774446,0.326356552758474,0.178130777683104,0.0945480732035202,0.0749708347255504
"26",113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",115,0.0457346016704176,0.0709876348766486,0.069978595032427,0.0628395308139229,0.0740562805447685,0.075192864282748,0.0997368603558871,0.120995605093693,0.0468812007023792,0.129658786482969,0.0545149414731391,0.0701220328588551,0.125985501242817
"28",117,0.130076713491056,0.0851389625620747,0.120800393577877,0.105300872494139,0.0814180292942156,0.0925786729015485,0.110463928949057,0.12400071440755,0.07551546561501,0.0972932330558167,0.0862679556599441,0.0988005453770042,0.0829701857241036
"29",127,0.177961604917929,0.125750069759809,0.0963507351079164,0.0845326208668713,0.171905949551086,0.157908785848834,0.0686056022593425,0.121300892342221,0.139110573997409,0.149543399953909,0.119749669031204,0.162939915033311,0.105904691101339
"30",137,0.109137685940759,0.114995665011454,0.0493834113931899,0.0792149840768401,0.0563751496411046,0.152812795094568,0.0882056122220441,0.0704777509724292,0.046037268600129,0.369718950286387,0.0668265691249891,0.0839830907435357,0.0975549140105192
"31",139,0.202734474217385,0.291212613211999,0.263706383031174,0.254685381024146,0.17719594806168,0.173166256461137,0.171327407679263,0.107952593309158,0.23556318987588,0.199652731110218,0.230708068918633,0.191259776942154,0.244552947542656
"32",145,0.0825400503987483,0.0709273094225845,0.0967875004969812,0.142973284418082,0.1213903326029,0.0506829973965394,0.0671846061465677,0.0866613354555745,0.129388298953647,0.119351628927454,0.118528726207876,0.286692229544401,0.102409766600703
"33",160,0.0781361826581124,0.0859013293603215,0.105761123056063,0.125627023893425,0.0770135637455051,0.0978810652299842,0.125482836975885,0.122130999886087,0.112063926668187,0.124901040152257,0.0672413297513624,0.123526184725488,0.0833447802696114
"34",163,0.152537502635495,0.0687141461565455,0.0521334794319624,0.155766611776433,0.172860919459088,0.0718859325581216,0.153769515240077,0.110609141844835,0.0800582645823018,0.179693378933683,0.168028730548139,0.110363682809769,0.0686834814991515
"35",169,0.154985885496249,0.147061473029057,0.147338436567179,0.106636826685129,0.170697582585003,0.106930366948697,0.133442782207133,0.11930501041641,0.0926633752575368,0.107475121372378,0.119926909349026,0.134097815173118,0.0936811983166361
"36",202,0.169526772692339,0.142220244613628,0.0651648201725736,0.107904316546499,0.123445841929153,0.209835681685508,0.179155103329463,0.138903073934519,0.126389692988802,0.126443406171348,0.141352541703143,0.203914153063813,0.108563850683765
"37",203,0.106681650302463,0.0888588371623909,0.0664525974477604,0.0595576643980331,0.187386258066309,0.0931989553196142,0.10544530332332,0.060060803820027,0.114134306078301,0.043562689209488,0.128352905244864,0.19429285808439,0.0873159458283337
"38",204,0.294758783066596,0.32330624384857,0.265645006053901,0.20455767187121,0.27622878603661,0.104469127478758,0.143376556180993,0.31764239459935,0.0776457319330955,0.26013047847584,0.290758307231448,0.305169487081125,0.335619873402202
"39",215,0.166227154996665,0.192514843638516,0.153567707040407,0.155511952129821,0.239319338403769,0.0807974688161698,0.144102632996378,0.144105753846294,0.187826672213863,0.147906737179323,0.17965537846638,0.159520193475374,0.12302679825307
"40",217,0.0979719224591489,0.0893272119638261,0.0810448534697706,0.0906314869246885,0.106492932655502,0.0883091888932806,0.0777580008434982,0.0842696595661999,0.091201272724916,0.108450676506329,0.0872663326059237,0.106334273163058,0.0877281819807125
