"","ID","Relaxed","Irritable","Worry","Nervous","Future","Anhedonia","Tired","Hungry","Alone","Angry"
"33",36,0.193812413986415,0.270411138835755,0.312894064400781,0.103873329079546,0.275367786285374,0.106378025717045,0.287802693952625,0.388601673211193,0.1616013219378,0.109245277318331
"34",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",40,0.0769640651006646,0.122486789948233,0.221340997433096,0.162250372299627,0.148094002676178,0.169449414781421,0.217074595561012,0.205185078483236,0.182578242698151,0.152768618801275
"38",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",44,0.162979640514895,0.125067376313085,0.217021946295615,0.21045144467837,0.0820258208817417,0.0907185602288555,0.206337868803455,0.161765645799261,0.0132013423491284,0.000125726843574535
"42",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",48,0.0746677021956793,0.107801825162141,0.0910767851898157,0.0459344612497777,0.0151228676979498,0.0171774736817514,0.0456922966231617,0.207654281218512,0.110214319372335,0.0687977936944708
"45",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",52,0.190558021186546,0.243037768663854,0.0818686714996877,0.185597248021791,0.130048261955947,0.197579493867593,0.114273588069236,0.127906430626695,0.239278747653998,0.356950668020391
"49",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",57,0.188023958349392,0.206368720379812,0.30832580749803,0.152675669130297,0.0601727529017971,0.0677245753216023,0.310443264812516,0.148053038825348,0.112739550539443,0.233300431504678
"54",58,0.11638926380456,0.148173688139515,0.201011176325788,0.138276470101153,0.216196098440238,0.181229867840462,0.18410161865666,0.209776086603169,0.185692929931227,0.212561478216775
"55",59,0.103865167369741,0.148733824072144,0.12265564318979,0.181895622990441,0.260914416246313,0.235415803579718,0.212575331149036,0.159089162630733,0.199417703616722,0.100142849887929
"56",60,0.147016427565918,0.117884886416621,0.132355844666485,0.23112077133575,0.216915501783816,0.229885003173011,0.168692058762566,0.237034361022337,0.145477968656661,0.252946898158281
"57",61,0.224961650962711,0.263098480955656,0.30649253915249,0.258690207222263,0.185280969886388,0.149894808614783,0.196158152578388,0.209991434537865,0.0740785888405117,0.245511073943318
"58",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",63,0.0886421229080829,0.0377330515697397,0.182248020890714,0.12795584424938,0.00066717817959825,0.00677796178486725,0.177080963875845,0.145360388993483,0.000500288584769644,0.0749085796891445
"60",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",68,0.0736773886770883,0.157869371587281,0.155335415774392,0.171459966768824,0.0177049863416899,0.00152125262694952,0.17188420784219,0.0910074200224088,0.00516381582414937,0.206669189365801
"65",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",70,0.0548355426677009,0.0551114510908004,0.0555765375040251,0.0855147559135219,0.0466359597652024,0.0687082365155138,0.0140507674513114,0.00466276882710204,0.00815333055588266,0.0503588819886808
"67",71,0.146767184042807,0.186780831882156,0.135099559732305,0.161271298060014,0.134019753801996,0.148909719432287,0.230077291255834,0.155240265457639,0.101642355871747,0.0978593928288087
"68",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",74,0.0865877535748843,0.141796021985684,0.122831239299402,0.133319557760049,0.13299440560361,0.0895089708028207,0.158100062482539,0.203731078904852,0.150648473308479,0.0214675152282878
"71",75,0.124742420483794,0.149878949727699,0.135586126516152,0.0892825776888395,0.16437192113895,0.108542204873569,0.174586922774527,0.20631003294936,0.0508954067155799,0.064193125794152
"72",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",77,0.073190715143605,0.123229024519167,0.16242883490911,0.17543250036368,0.152553383865492,0.0634136484159544,0.131196788260479,0.0997523522585205,0.125394601559037,0.0825414433022191
"74",78,0.0952083338313607,0.0721499652931102,0.122364321479415,0.110274624924828,0.0298580424085516,0.0199430971868304,0.128039763421357,0.144337568387468,0.142826148732884,0.019852500196076
"75",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
