"","ID","Nervous","Downhearted","Distressed","Happy","Relaxed","Content"
"55",55,0.126712959699409,0.103476302866089,0.294657759686235,0.172326048849987,0.149642852268146,0.133158563194489
"56",56,0.305290238868635,0.149883190205322,0.107652692531261,0.128507453395063,0.0978880220512535,0.109838954250938
"57",57,0.111106998575475,0.0812899397755088,0.0808225970042114,0.0622004663273083,0.14337461936823,0.108261553323963
"58",58,0.22575265267044,0.000124964545924497,0.0748004657861141,0.116807475307004,0.21909251544644,0.124556309565162
"59",59,0.0580709915413026,0.0563689029863578,0.101687004205445,0.0736296207467376,0.0300821391917715,0.0777270540685097
"60",60,0.167348267136968,0.187386239966854,0.178843472920756,0.0824410568669125,0.125250519114951,0.101805579680742
"61",61,0.367290084147424,0.185881741091264,0.218575109804243,0.17307376858511,0.156573362385559,0.18101155271447
"62",62,0.231919520862813,0.208908131578021,0.158468170570426,0.104984823318704,0.191369178309513,0.105273184102831
"63",63,0.345892360853911,0.0715508984263473,0.0575925075527478,0.166611386020934,0.300506469173823,0.185774165182858
"64",64,0.224863853009115,0.0914532380952279,0.137415076928638,0.255580572979046,0.285323112957576,0.269447137969091
"65",65,0.279255966149642,0.31504823137063,0.310861002270111,0.285071620308602,0.317960345124349,0.31042439464262
"66",66,0.073634831643107,0.082998319640457,0.0955059888289805,0.0977887482994618,0.0601891511389302,0.205453426141355
"67",67,0.14781737748576,0.0377608256231964,0.0568270744984107,0.0890494921402953,0.0863768569496933,0.126335145484559
"68",68,NA,NA,NA,NA,NA,NA
"69",69,NA,NA,NA,NA,NA,NA
"70",70,0.150173634897179,0.153605185184921,0.0825036310762069,0.217782466980294,0.330647286965508,0.198697230630112
